département;Ville;longitude;Latitude
76;THIOUVILLE;0.616667;49.7
76;LE GRAND-QUEVILLY;1.03333;49.4167
76;VILLAINVILLE;0.25;49.65
76;BEZANCOURT;1.63333;49.45
76;ANCEAUMEVILLE;1.05;49.5833
76;GUEUTTEVILLE-LES-GRES;0.755278;49.8395
76;IMBLEVILLE;0.95;49.7167
76;ELETOT;0.45;49.7833
76;BREAUTE;0.4;49.6333
76;BORNAMBUSC;0.35;49.6333
76;CAUVILLE-SUR-MER;0.133333;49.6
76;HOUPPEVILLE;1.08333;49.5167
76;LA RUE-SAINT-PIERRE;1.25;49.5667
76;ECTOT-LES-BAONS;0.8;49.65
76;FRENEUSE;1.08333;49.3167
76;AUBERMESNIL-AUX-ERABLES;1.56667;49.8256
76;BOLLEVILLE;0.566667;49.6
76;LE BOIS-ROBERT;1.15;49.8333
76;SAUMONT-LA-POTERIE;1.61667;49.5833
76;GRUCHET-SAINT-SIMEON;0.9;49.8167
76;SORQUAINVILLE;0.55;49.7
76;ELBEUF-SUR-ANDELLE;1.4;49.4667
76;DOUDEVILLE;0.8;49.7167
76;CRASVILLE-LA-MALLET;0.716667;49.8
76;MAUQUENCHY;1.46667;49.6
76;ELBEUF;1;49.2833
76;BOISSAY;1.3575;49.5195
76;BELBEUF;1.15;49.4
76;AVESNES-EN-VAL;1.4;49.9167
76;LES TROIS-PIERRES;0.416667;49.55
76;QUEVILLON;0.95;49.4167
76;SAINT-MARTIN-EN-CAMPAGNE;1.23333;49.95
76;BEAUREPAIRE;0.216667;49.6667
76;ANNEVILLE-AMBOURVILLE;0.883333;49.4667
76;NOTRE-DAME-DE-BLIQUETUIT;0.766667;49.5
76;SERVAVILLE-SALMONVILLE;1.26667;49.4833
76;MESNIL-RAOUL;1.26667;49.4
76;MORVILLE-SUR-ANDELLE;1.43333;49.4833
76;HODENG-AU-BOSC;1.71667;49.8667
76;FERRIERES-EN-BRAY;1.75;49.4833
76;GUILMECOURT;1.3;49.9667
76;PENLY;1.23333;49.9833
76;SAINT-JEAN-DE-LA-NEUVILLE;0.416667;49.5833
76;LE MESNIL-REAUME;1.45;49.9667
76;LONDINIERES;1.4;49.8333
76;FONTAINE-SOUS-PREAUX;1.18333;49.4833
76;BOIS-GUILLAUME;1.13333;49.4667
76;CUVERVILLE-SUR-YERES;1.4;49.9583
76;COLLEVILLE;0.466667;49.75
76;INTRAVILLE;1.28333;49.9333
76;LONGUERUE;1.3;49.55
76;MENTHEVILLE;0.416667;49.7
76;BLAINVILLE-CREVON;1.3;49.5
76;SAINT-AUBIN-CELLOVILLE;1.16667;49.3667
76;GANCOURT-SAINT-ETIENNE;1.71667;49.55
76;SAINT-LEGER-DU-BOURG-DENIS;1.15;49.4333
76;LA FRENAYE;0.575;49.525
76;NOINTOT;0.483333;49.6
76;SAINT-JEAN-DU-CARDONNAY;1.01667;49.5
76;SAINT-REMY-BOSCROCOURT;1.4;50.0167
76;YQUEBEUF;1.25;49.6
76;BLANGY-SUR-BRESLE;1.63333;49.9333
76;VALMONT;0.516667;49.7333
76;BRUNVILLE;1.26667;49.9667
76;SAINT-RIQUIER-EN-RIVIERE;1.56667;49.8833
76;AMBRUMESNIL;1;49.8667
76;BARENTIN;0.95;49.55
76;DENESTANVILLE;1.08333;49.8167
76;OSMOY-SAINT-VALERY;1.31667;49.8
76;DROSAY;0.733333;49.8
76;LES CENT-ACRES;1.15;49.7667
76;BENESVILLE;0.833333;49.75
76;LE CATELIER;1.15;49.75
76;SAINT-VAAST-DIEPPEDALLE;0.716667;49.75
76;ECRETTEVILLE-SUR-MER;0.483333;49.8
76;OUAINVILLE;0.583333;49.7833
76;LINDEBEUF;0.916667;49.7
76;HEUGLEVILLE-SUR-SCIE;1.1;49.7333
76;YEBLERON;0.533333;49.6333
76;BORDEAUX-SAINT-CLAIR;0.25;49.7
76;MONCHAUX-SORENG;1.58333;49.95
76;ECTOT-L'AUBER;0.933333;49.65
76;SAINTE-AGATHE-D'ALIERMONT;1.31667;49.8333
76;HERMEVILLE;0.266667;49.6
76;LE HANOUARD;0.666667;49.7333
76;PISSY-POVILLE;1;49.5333
76;QUIEVRECOURT;1.41667;49.7333
76;LA CERLANGUE;0.416667;49.5
76;RIEUX;1.58333;49.9333
76;HARFLEUR;0.2;49.5
76;INGOUVILLE;0.683333;49.8333
76;SAINT-CRESPIN;1.11667;49.7833
76;GREUVILLE;0.916667;49.8167
76;NOLLEVAL;1.48333;49.5
76;CANOUVILLE;0.6;49.8
76;FRESNE-LE-PLAN;1.3;49.4167
76;ENVRONVILLE;0.666667;49.6667
76;AMFREVILLE-LA-MI-VOIE;1.11667;49.4
76;FROBERVILLE;0.333333;49.7167
76;INCHEVILLE;1.5;50.0167
76;ROUVRAY-CATILLON;1.48333;49.5667
76;AUQUEMESNIL;1.33333;49.95
76;MANIQUERVILLE;0.333333;49.7
76;OFFRANVILLE;1.05;49.8667
76;AMFREVILLE-LES-CHAMPS;0.816667;49.7
76;REALCAMP;1.63333;49.85
76;ROBERTOT;0.7;49.7167
76;TORCY-LE-GRAND;1.18333;49.8
76;DAMPIERRE-EN-BRAY;1.65917;49.5317
76;MENONVAL;1.5;49.7667
76;LE TRAIT;0.816667;49.4667
76;GERPONVILLE;0.566667;49.75
76;CLASVILLE;0.616667;49.8
76;MILLEBOSC;1.5;49.9667
76;SAINT-VINCENT-CRAMESNIL;0.366667;49.5
76;VASSONVILLE;1.09278;49.6948
76;BOSC-EDELINE;1.43333;49.5667
76;MAUCOMBLE;1.33333;49.6833
76;BOIS-D'ENNEBOURG;1.25;49.4333
76;EPREVILLE;0.366667;49.7
76;BEUZEVILLETTE;0.533333;49.5667
76;MARTIN-EGLISE;1.15;49.9
76;FOUCART;0.6;49.6167
76;CROIXDALLE;1.36667;49.8167
76;SAINT-MARDS;1.01667;49.7667
76;OMONVILLE;1.05;49.8
76;SANDOUVILLE;0.316667;49.5
76;CLAVILLE-MOTTEVILLE;1.2;49.6
76;LES GRANDES-VENTES;1.23333;49.7833
76;LAMMERVILLE;0.983333;49.8
76;SOMMESNIL;0.666667;49.7167
76;VITTEFLEUR;0.65;49.8167
76;LA HALLOTIERE;1.46667;49.5167
76;MONCHY-SUR-EU;1.45;50
76;VALLIQUERVILLE;0.683333;49.6167
76;SAINT-PIERRE-LAVIS;0.633333;49.6667
76;TOCQUEVILLE-EN-CAUX;0.9;49.7833
76;FREAUVILLE;1.41667;49.8333
76;CLERES;1.11667;49.6
76;BETTEVILLE;0.8;49.55
76;LE FOSSE;1.56667;49.6
76;ISNEAUVILLE;1.15;49.5
76;SAINT-GEORGES-SUR-FONTAINE;1.18333;49.55
76;ETOUTTEVILLE;0.783333;49.6667
76;HEUQUEVILLE;0.148889;49.6156
76;FRESQUIENNES;1.00472;49.5637
76;VATTETOT-SOUS-BEAUMONT;0.45;49.6333
76;BERTREVILLE;0.583333;49.7667
76;SAANE-SAINT-JUST;0.933333;49.7667
76;CROPUS;1.15;49.7333
76;SAINT-PAER;0.883333;49.5167
76;LA FOLLETIERE;0.8;49.5667
76;LA VAUPALIERE;1.01667;49.4833
76;SAINT-SAIRE;1.5;49.7
76;BOIS-HIMONT;0.7;49.5833
76;AUTRETOT;0.733333;49.65
76;BOIS-L'EVEQUE;1.26667;49.45
76;AUTIGNY;0.866667;49.8
76;MONTVILLE;1.07556;49.5464
76;BAZINVAL;1.55;49.9667
76;CIDEVILLE;0.9;49.6167
76;SAINT-QUENTIN-AU-BOSC;1.33333;49.9333
76;BOSC-GUERARD-SAINT-ADRIEN;1.11667;49.55
76;CRASVILLE-LA-ROCQUEFORT;0.866667;49.8
76;ENVERMEU;1.26667;49.9
76;SAINT-ETIENNE-DU-ROUVRAY;1.1;49.3833
76;HEURTEAUVILLE;0.816667;49.45
76;THIERGEVILLE;0.516667;49.7167
76;ETAINHUS;0.316667;49.5667
76;SAINT-MARTIN-DU-BEC;0.2;49.6
76;ERMENOUVILLE;0.783333;49.8
76;MANEHOUVILLE;1.08333;49.8333
76;VATIERVILLE;1.5;49.7833
76;LUNERAY;0.916667;49.8333
76;SAINT-GERMAIN-SOUS-CAILLY;1.21667;49.5833
76;SAINT-PIERRE-BENOUVILLE;0.966667;49.75
76;CRIQUETOT-SUR-LONGUEVILLE;1.08333;49.7833
76;GRUCHET-LE-VALASSE;0.483333;49.55
76;SAINT-AUBIN-LE-CAUF;1.18333;49.8667
76;LINTOT-LES-BOIS;1.06667;49.8
76;MESNIL-PANNEVILLE;0.9;49.5833
76;ANNEVILLE-SUR-SCIE;1.08333;49.8333
76;SAINT-MICHEL-D'HALESCOURT;1.66667;49.6084
76;ALVIMARE;0.633333;49.6
76;LA CHAPELLE-SUR-DUN;0.85;49.8667
76;DEVILLE-LES-ROUEN;1.03333;49.4667
76;MALAUNAY;1.03333;49.5333
76;BAILLEUL-NEUVILLE;1.41667;49.8
76;FORGES-LES-EAUX;1.55;49.6167
76;RONCHEROLLES-EN-BRAY;1.46667;49.6167
76;MAROMME;1.03333;49.4667
76;SAINT-NICOLAS-D'ALIERMONT;1.21667;49.8833
76;SAINT-ANDRE-SUR-CAILLY;1.21667;49.55
76;SAINT-ROMAIN-DE-COLBOSC;0.366667;49.5333
76;BOSC-BORDEL;1.41667;49.6
76;GUEURES;0.966667;49.8333
76;SAINT-MAURICE-D'ETELAN;0.616667;49.4667
76;BEC-DE-MORTAGNE;0.45;49.7
76;CUY-SAINT-FIACRE;1.7;49.5167
76;SAINT-ARNOULT;0.666667;49.5333
76;VILLERS-ECALLES;0.916667;49.5333
76;BENARVILLE;0.5;49.6667
76;ARGUEIL;1.51667;49.5333
76;SAINTE-FOY;1.13333;49.8
76;HUGLEVILLE-EN-CAUX;0.983333;49.6333
76;DANCOURT;1.55;49.9
76;SAINT-MARTIN-DU-VIVIER;1.16667;49.4667
76;SAINT-JEAN-DE-FOLLEVILLE;0.5;49.5167
76;NOTRE-DAME-DE-GRAVENCHON;0.583333;49.4833
76;VARNEVILLE-BRETTEVILLE;1.05;49.65
76;SAINT-LAURENT-EN-CAUX;0.883333;49.75
76;SAINT-MARTIN-AUX-BUNEAUX;0.55;49.8333
76;BERVILLE;0.833333;49.7167
76;AUZOUVILLE-L'ESNEVAL;0.883333;49.6333
76;MOLAGNIES;1.7225;49.5203
76;BRETTEVILLE-DU-GRAND-CAUX;0.392778;49.6645
76;LA CHAUSSEE;1.11667;49.8333
76;BOSC-BERENGER;1.25;49.6333
76;LESTANVILLE;0.966667;49.75
76;BOSC-LE-HARD;1.18333;49.6333
76;FRANQUEVILLE-SAINT-PIERRE;1.18;49.4012
76;AVESNES-EN-BRAY;1.66667;49.4667
76;PONTS-ET-MARAIS;1.45;50.05
76;PARC-D'ANXTOT;0.383333;49.5833
76;THEROULDEVILLE;0.516667;49.7667
76;SAINT-NICOLAS-DE-BLIQUETUIT;0.733333;49.5167
76;LA CHAPELLE-SAINT-OUEN;1.43445;49.5353
76;LE MESNIL-SOUS-JUMIEGES;0.866667;49.4167
76;SAINT-HELLIER;1.18333;49.7333
76;BERTHEAUVILLE;0.65;49.85
76;BERMONVILLE;0.633333;49.6333
76;TOUSSAINT;0.433333;49.7333
76;TRIQUERVILLE;0.633333;49.5
76;AUZEBOSC;0.733333;49.6
76;EPRETOT;0.316667;49.5333
76;ETALONDES;1.38333;50.0333
76;SAINTE-MARIE-DES-CHAMPS;0.783333;49.6167
76;CAUDEBEC-EN-CAUX;0.733333;49.5333
76;NOTRE-DAME-DE-BONDEVILLE;1.05;49.4833
76;SAINT-NICOLAS-DE-LA-TAILLE;0.466667;49.5167
76;BAILLY-EN-RIVIERE;1.35;49.9167
76;SAINTE-COLOMBE;0.766667;49.8
76;MONTMAIN;1.25;49.4167
76;HAUTOT-SAINT-SULPICE;0.75;49.6833
76;GRAINVILLE-SUR-RY;1.3;49.4833
76;BIHOREL;1.11667;49.4667
76;MAULEVRIER-SAINTE-GERTRUDE;0.720556;49.5548
76;SAINT-PIERRE-DE-MANNEVILLE;0.933333;49.4
76;SAINT-JACQUES-SUR-DARNETAL;1.2;49.4333
76;MONTREUIL-EN-CAUX;1.15;49.6833
76;YVILLE-SUR-SEINE;0.883333;49.4
76;SAINT-WANDRILLE-RANCON;0.766667;49.5333
76;BIVILLE-SUR-MER;1.26667;49.9833
76;LA CHAPELLE-DU-BOURGAY;1.15;49.8167
76;POMMEREVAL;1.31667;49.7333
76;ROUEN;1.08333;49.4333
76;BOOS;1.2;49.3833
76;TOURVILLE-SUR-ARQUES;1.1;49.85
76;SAINT-VICTOR-L'ABBAYE;1.11667;49.6667
76;ROLLEVILLE;0.216667;49.5833
76;VEAUVILLE-LES-BAONS;0.766667;49.65
76;SAINT-GERMAIN-SUR-EAULNE;1.51667;49.7667
76;VIBEUF;0.9;49.7
76;ALLOUVILLE-BELLEFOSSE;0.683333;49.6
76;SAINT-CLAIR-SUR-LES-MONTS;0.8;49.6
76;FREVILLE;0.833333;49.5667
76;SAINT-MARTIN-LE-GAILLARD;1.36667;49.9833
76;GONNEVILLE-SUR-SCIE;1.08333;49.75
76;SAINTE-MARGUERITE-SUR-FAUVILLE;0.6;49.6667
76;BLACQUEVILLE;0.866667;49.5667
76;NEVILLE;0.716667;49.8167
76;EPINAY-SUR-DUCLAIR;0.85;49.5333
76;GANZEVILLE;0.416667;49.7333
76;YMARE;1.18333;49.35
76;SAINT-AUBIN-DE-CRETOT;0.633333;49.5667
76;SEPT-MEULES;1.41667;49.95
76;SAINT-DENIS-D'ACLON;0.95;49.8667
76;SOTTEVILLE-SOUS-LE-VAL;1.13333;49.3167
76;SAINT-SAENS;1.28333;49.6667
76;VEULES-LES-ROSES;0.8;49.8667
76;SAINT-MARTIN-OSMONVILLE;1.29945;49.6395
76;THEUVILLE-AUX-MAILLOTS;0.55;49.7667
76;GONNEVILLE-LA-MALLET;0.216667;49.6333
76;VATTETOT-SUR-MER;0.283333;49.7333
76;SAINT-NICOLAS-DE-LA-HAIE;0.616667;49.55
76;LE BOURG-DUN;0.9;49.8667
76;BAONS-LE-COMTE;0.783333;49.65
76;RAINFREVILLE;0.933333;49.7833
76;AUMALE;1.75;49.7667
76;DOUDEAUVILLE;1.70472;49.5725
76;BOSC-MESNIL;1.35;49.6667
76;SAINT-DENIS-LE-THIBOULT;1.36667;49.4667
76;EMANVILLE;0.966667;49.6167
76;CRIQUETOT-LE-MAUCONDUIT;0.566667;49.8
76;BERTRIMONT;1;49.6667
76;NESLE-HODENG;1.5;49.7
76;GRAINVILLE-YMAUVILLE;0.416667;49.6667
76;LIMPIVILLE;0.5;49.6833
76;LE THIL-RIBERPRE;1.58333;49.65
76;GONFREVILLE-CAILLOT;0.433333;49.65
76;CARVILLE-POT-DE-FER;0.716667;49.7167
76;VERGETOT;0.283333;49.6167
76;LA VIEUX-RUE;1.25;49.5
76;SIGY-EN-BRAY;1.5;49.55
76;SAUQUEVILLE;1.06667;49.85
76;CATENAY;1.33333;49.5167
76;AUBERVILLE-LA-CAMPAGNE;0.6;49.5333
76;BACQUEVILLE-EN-CAUX;1;49.7833
76;GRANDCOURT;1.5;49.9167
76;LA CRIQUE;1.2;49.6833
76;LA FERTE-SAINT-SAMSON;1.53333;49.5833
76;BIVILLE-LA-BAIGNARDE;1.05;49.7167
76;POMMEREUX;1.61667;49.6
76;MONTEROLIER;1.35;49.6333
76;JUMIEGES;0.816667;49.4333
76;SAINT-MACLOU-LA-BRIERE;0.466667;49.65
76;TOTES;1.05;49.6833
76;LIMESY;0.933333;49.6167
76;RICARVILLE;0.6;49.6333
76;GREGES;1.15;49.9167
76;SAINT-VIGOR-D'YMONVILLE;0.366667;49.5
76;BOUDEVILLE;0.883333;49.7167
76;MANNEVILLE-LA-GOUPIL;0.35;49.6167
76;TOCQUEVILLE-LES-MURS;0.5;49.6667
76;BOSC-ROGER-SUR-BUCHY;1.36667;49.5833
76;ANVEVILLE;0.733333;49.7
76;SAINT-MARTIN-AUX-ARBRES;0.883333;49.65
76;FONTAINE-LE-DUN;0.85;49.8167
76;HERONCHELLES;1.38333;49.5333
76;LONGMESNIL;1.61667;49.6167
76;VATTEVILLE-LA-RUE;0.684722;49.4903
76;BULLY;1.36667;49.7333
76;BOIS-GUILBERT;1.41667;49.55
76;SAINT-PIERRE-EN-VAL;1.45;50.0167
76;TOCQUEVILLE-SUR-EU;1.28333;50
76;NESLE-NORMANDEUSE;1.66667;49.9167
76;MONT-SAINT-AIGNAN;1.08333;49.4667
76;MELLEVILLE;1.46667;49.95
76;BELLEVILLE-SUR-MER;1.16667;49.95
76;PALUEL;0.633333;49.8333
76;MANNEVILLE-ES-PLAINS;0.75;49.85
76;VAL-DE-SAANE;0.964444;49.7045
76;BRACHY;0.95;49.8167
76;SERQUEUX;1.55;49.6333
76;LAMBERVILLE;1;49.7667
76;FRICHEMESNIL;1.13333;49.6167
76;BONSECOURS;1.13333;49.4333
76;YERVILLE;0.9;49.6667
76;GOUCHAUPRE;1.3;49.9333
76;DIEPPE;1.08333;49.9333
76;MEULERS;1.21667;49.85
76;ORIVAL;0.983333;49.3
76;SASSETOT-LE-MAUCONDUIT;0.528333;49.8037
76;ESTOUTEVILLE-ECALLES;1.31667;49.5833
76;SAINT-JACQUES-D'ALIERMONT;1.26667;49.85
76;ERNEMONT-SUR-BUCHY;1.36667;49.5333
76;MONTIVILLIERS;0.2;49.55
76;FONTAINE-LA-MALLET;0.15;49.5333
76;LA POTERIE-CAP-D'ANTIFER;0.183333;49.6667
76;LA HAYE;1.44139;49.4659
76;VILLY-SUR-YERES;1.45;49.9333
76;SOTTEVILLE-LES-ROUEN;1.1;49.4167
76;CROIX-MARE;0.85;49.6
76;LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN;1.13361;49.3403
76;SASSEVILLE;0.683333;49.7833
76;YPREVILLE-BIVILLE;0.533333;49.7
76;SAINTE-HELENE-BONDEVILLE;0.466667;49.7667
76;SIERVILLE;1.03333;49.5833
76;ECALLES-ALIX;0.833333;49.6167
76;CROSVILLE-SUR-SCIE;1.08333;49.8167
76;ANGERVILLE-LA-MARTEL;0.5;49.7667
76;BOURVILLE;0.816667;49.8
76;VIEUX-ROUEN-SUR-BRESLE;1.71667;49.8333
76;MORIENNE;1.71667;49.7833
76;GRAIMBOUVILLE;0.333333;49.5833
76;PETIT-COURONNE;1.0275;49.3856
76;SAINT-OUEN-LE-MAUGER;0.966667;49.7667
76;SAINT-DENIS-SUR-SCIE;1.1;49.7167
76;NEUVILLE-FERRIERES;1.46667;49.7167
76;LA FONTELAYE;0.95;49.6833
76;LE TORP-MESNIL;0.9;49.7167
76;CRIQUETOT-SUR-OUVILLE;0.85;49.6833
76;ESTEVILLE;1.23333;49.6
76;ROUTES;0.75;49.7333
76;RICARVILLE-DU-VAL;1.28333;49.8167
76;ANCRETIEVILLE-SAINT-VICTOR;0.971667;49.6534
76;DAMPIERRE-SAINT-NICOLAS;1.2;49.8667
76;MAUNY;0.883333;49.3833
76;GRAND-CAMP;0.591667;49.5583
76;MONT-CAUVAIRE;1.11667;49.5667
76;AUTHIEUX-RATIEVILLE;1.15;49.6
76;PAVILLY;0.966667;49.5667
76;BUTOT;1.03333;49.6167
76;MESANGUEVILLE;1.56667;49.55
76;EPOUVILLE;0.216667;49.5667
76;PREAUX;1.21667;49.4833
76;FLOCQUES;1.36667;50.0333
76;LE MESNIL-LIEUBRAY;1.51667;49.5
76;PIERREVAL;1.25;49.55
76;OUDALLE;0.3;49.5
76;SAINT-VAAST-DU-VAL;1.01667;49.6833
76;SAINT-AUBIN-LES-ELBEUF;1.01667;49.3
76;SASSETOT-LE-MALGARDE;0.9;49.7667
76;BAROMESNIL;1.41667;49.9833
76;THIETREVILLE;0.516667;49.7167
76;LES IFS;1.4;49.8833
76;CRESSY;1.16667;49.7167
76;PUISENVAL;1.46667;49.8833
76;LA BELLIERE;1.6;49.6
76;LA MAILLERAYE-SUR-SEINE;0.766667;49.4833
76;SAINT-GERMAIN-DES-ESSOURTS;1.31667;49.5333
76;CAUDEBEC-LES-ELBEUF;1.03333;49.2833
76;SAINT-AUBIN-SUR-MER;0.883333;49.8833
76;GRAINVILLE-LA-TEINTURIERE;0.65;49.75
76;LONGROY;1.53333;49.9833
76;SAINTE-GENEVIEVE;1.43445;49.6537
76;GUEUTTEVILLE;1;49.65
76;CANVILLE-LES-DEUX-EGLISES;0.833333;49.7667
76;NEUFCHATEL-EN-BRAY;1.45;49.7333
76;BERNIERES;0.483333;49.6167
76;AUPPEGARD;1.03333;49.8333
76;ELLECOURT;1.71667;49.8
76;HENOUVILLE;0.966667;49.4833
76;SAINT-PIERRE-DES-JONQUIERES;1.45;49.85
76;LE MESNIL-DURDENT;0.766667;49.8167
76;LONGUEVILLE-SUR-SCIE;1.1;49.8
76;COLMESNIL-MANNEVILLE;1.03333;49.85
76;HERMANVILLE;0.983333;49.8167
76;MARTIGNY;1.15;49.8667
76;LILLEBONNE;0.55;49.5167
76;WANCHY-CAPVAL;1.36667;49.85
76;SEVIS;1.16667;49.7
76;SAINT-VALERY-EN-CAUX;0.733333;49.8667
76;SAINT-VAAST-D'EQUIQUEVILLE;1.26667;49.8167
76;SMERMESNIL;1.48333;49.8333
76;SAINT-OUEN-DU-BREUIL;1.01667;49.6333
76;VINNEMERVILLE;0.533333;49.8
76;TOURVILLE-LA-RIVIERE;1.1;49.3333
76;FESQUES;1.48333;49.7833
76;SAINTE-ADRESSE;0.083333;49.5
76;BENNETOT;0.55;49.6667
76;RAFFETOT;0.516667;49.6
76;BRACQUETUIT;1.16667;49.6667
76;CRITOT;1.25;49.6167
76;YVECRIQUE;0.816667;49.6833
76;LE MESNIL-ESNARD;1.15;49.4167
76;BEAUMONT-LE-HARENG;1.21667;49.6667
76;MONTROTY;1.66639;49.4395
76;HAUTOT-LE-VATOIS;0.683333;49.65
76;MOULINEAUX;0.966667;49.35
76;BEUZEVILLE-LA-GRENIER;0.433333;49.6
76;LA NEUVILLE-CHANT-D'OISEL;1.24306;49.3678
76;VEULETTES-SUR-MER;0.6;49.85
76;HEBERVILLE;0.8;49.7667
76;TROUVILLE;0.600556;49.5739
76;CRIQUEBEUF-EN-CAUX;0.333333;49.7333
76;SAINT-AIGNAN-SUR-RY;1.35;49.5
76;FECAMP;0.366667;49.75
76;NOTRE-DAME-D'ALIERMONT;1.28333;49.85
76;SAINT-MARTIN-AU-BOSC;1.66667;49.8333
76;RETONVAL;1.6;49.8167
76;THIL-MANNEVILLE;0.983333;49.8333
76;SAINT-PIERRE-LE-VIGER;0.85;49.8167
76;GONFREVILLE-L'ORCHER;0.233333;49.5
76;ROUXMESNIL-BOUTEILLES;1.08333;49.9
76;BAILLOLET;1.43333;49.8
76;CANTELEU;1.03333;49.45
76;ARDOUVAL;1.26667;49.75
76;GONZEVILLE;0.816667;49.7667
76;ANCRETTEVILLE-SUR-MER;0.516667;49.7833
76;YPORT;0.316667;49.7333
76;BELLEVILLE-EN-CAUX;0.983333;49.7
76;GRAVAL;1.55;49.7333
76;CUVERVILLE;0.2625;49.6637
76;SENNEVILLE-SUR-FECAMP;0.416667;49.7667
76;FONGUEUSEMARE;0.3;49.6833
76;VENESTANVILLE;0.9;49.8
76;SAINT-JOUIN-BRUNEVAL;0.166667;49.65
76;RONCHOIS;1.63333;49.7167
76;ECRAINVILLE;0.333333;49.65
76;AUZOUVILLE-SUR-RY;1.31667;49.4333
76;HODENG-HODENGER;1.56667;49.5333
76;ECRETTEVILLE-LES-BAONS;0.666667;49.6333
76;ROGERVILLE;0.266667;49.5
76;BEAUVAL-EN-CAUX;1.01861;49.7445
76;BOSC-HYONS;1.66667;49.45
76;BOSVILLE;0.683333;49.75
76;GAINNEVILLE;0.25;49.5167
76;GRUMESNIL;1.68333;49.6167
76;LA TRINITE-DU-MONT;0.55;49.55
76;HAUTOT-SUR-SEINE;0.983333;49.3667
76;TOUFFREVILLE-LA-CABLE;0.616667;49.5167
76;DAUBEUF-SERVILLE;0.483333;49.7
76;LA REMUEE;0.4;49.5333
76;MONTIGNY;1;49.4667
76;TOUFFREVILLE-LA-CORBELINE;0.766667;49.5833
76;CANY-BARVILLE;0.633333;49.7833
76;LUCY;1.45;49.7833
76;SAINT-PIERRE-EN-PORT;0.483333;49.8
76;SAINT-SAUVEUR-D'EMALLEVILLE;0.3;49.6
76;SAINT-SYLVAIN;0.666667;49.85
76;GRIGNEUSEVILLE;1.18333;49.65
76;SOMMERY;1.43333;49.6333
76;ETALLEVILLE;0.833333;49.7333
76;BRAMETOT;0.866667;49.7833
76;GOUPILLIERES;0.983333;49.5833
76;BOLBEC;0.483333;49.5667
76;FAUVILLE-EN-CAUX;0.583333;49.65
76;TURRETOT;0.233333;49.6167
76;SAINT-ANTOINE-LA-FORET;0.466667;49.5333
76;SAINT-PIERRE-LE-VIEUX;0.866667;49.85
76;REUVILLE;0.866667;49.75
76;HATTENVILLE;0.533333;49.65
76;SAINT-LEONARD;0.366667;49.75
76;LES LOGES;0.283333;49.7
76;GAILLEFONTAINE;1.61667;49.65
76;BEAUVOIR-EN-LYONS;1.58333;49.5
76;BUTOT-VENESVILLE;0.588056;49.8145
76;LE BOCASSE;1.08222;49.6059
76;MESNIL-FOLLEMPRISE;1.3;49.7833
76;BELLENGREVILLE;1.21667;49.9
76;MARTAINVILLE-EPREVILLE;1.28333;49.4667
76;LE HAVRE;0.133333;49.5
76;CROISY-SUR-ANDELLE;1.39667;49.4606
76;BENOUVILLE;0.25;49.7167
76;YAINVILLE;0.833333;49.45
76;CLEUVILLE;0.633333;49.7167
76;BEAUBEC-LA-ROSIERE;1.53333;49.65
76;MUCHEDENT;1.18333;49.7667
76;MATHONVILLE;1.38333;49.6167
76;HERICOURT-EN-CAUX;0.7;49.7
76;CRIQUETOT-L'ESNEVAL;0.266667;49.65
76;AUBERVILLE-LA-MANUEL;0.583333;49.8333
76;CONTEVILLE;1.63417;49.6945
76;PIERRECOURT;1.66667;49.9
76;RIVILLE;0.566667;49.7333
76;MOTTEVILLE;0.85;49.6333
76;FRESNAY-LE-LONG;1.1;49.65
76;HOUDETOT;0.8;49.8167
76;AUZOUVILLE-SUR-SAANE;0.933333;49.75
77;JOUY-LE-CHATEL;3.13333;48.6667
77;LESCHES;2.78333;48.9
77;SAINT-GERMAIN-SOUS-DOUE;3.15;48.85
77;JUILLY;2.71667;49.0167
77;LES CHAPELLES-BOURBON;2.83333;48.7333
77;MARCILLY;2.88333;49.0333
77;GUERARD;2.96667;48.8167
77;BASSEVELLE;3.28333;48.9333
77;CHAMPCENEST;3.28333;48.6667
77;GERMIGNY-L'EVEQUE;2.95;49
77;CONCHES-SUR-GONDOIRE;2.71806;48.8556
77;DAMMARTIN-SUR-TIGEAUX;2.93333;48.8167
77;MONTDAUPHIN;3.43333;48.85
77;ANNET-SUR-MARNE;2.71667;48.9167
77;EMERAINVILLE;2.61667;48.8167
77;AUFFERVILLE;2.61667;48.2167
77;NANGIS;3;48.55
77;CHAUFFRY;3.18333;48.8167
77;LIMOGES-FOURCHES;2.66667;48.6167
77;NOISY-SUR-ECOLE;2.5;48.3667
77;ISLES-LES-MELDEUSES;3.01667;49
77;VARREDDES;2.93333;49
77;VENDREST;3.1;49.05
77;DARVAULT;2.73333;48.2667
77;SAINT-LEGER;3.25;48.8333
77;MARY-SUR-MARNE;3.03333;49.0167
77;JAIGNES;3.05;49
77;AVON;2.71667;48.4
77;CARNETIN;2.71667;48.9
77;AUBEPIERRE-OZOUER-LE-REPOS;2.88695;48.6314
77;LA CHAPELLE-GAUTHIER;2.9;48.55
77;PALEY;2.85;48.2333
77;SAINT-GERMAIN-LAXIS;2.7;48.5833
77;SEPT-SORTS;3.1;48.9333
77;LA CELLE-SUR-MORIN;2.96667;48.8167
